ID,LONG,LAT,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
1806,122.0999985,-18.39999962,28,43,25,46,40,47,48,59,55,68,76,55,32,41,59,36,72,52,46,48
1807,122.1500015,-18.39999962,28,42,24,47,41,47,49,62,58,69,76,54,35,41,61,37,75,53,47,48
1808,122.1999969,-18.39999962,29,42,26,47,41,47,49,62,59,70,77,58,35,42,62,38,77,54,48,53
1809,122.25,-18.39999962,32,42,28,47,42,50,49,62,59,73,77,57,36,44,63,40,77,56,48,52
1810,122.3000031,-18.39999962,32,47,29,48,42,51,49,63,59,73,78,59,36,45,64,40,78,57,49,51
1811,122.3499985,-18.39999962,33,49,32,48,44,57,54,65,60,74,77,58,38,45,65,42,80,57,48,53
1812,122.4000015,-18.39999962,34,48,32,49,45,58,56,67,62,75,78,57,39,47,68,44,82,57,49,53
1813,122.4499969,-18.39999962,35,51,32,50,46,61,55,70,62,76,78,57,42,48,68,46,87,60,52,54
1814,122.5,-18.39999962,37,53,32,50,47,61,57,70,63,75,77,58,42,49,67,46,88,61,54,52
1815,122.5500031,-18.39999962,40,52,33,51,48,61,59,71,67,75,81,59,41,51,71,48,88,62,53,53
1816,122.5999985,-18.39999962,39,53,33,52,49,64,60,71,67,74,80,62,40,57,71,49,87,62,57,52
1817,122.6500015,-18.39999962,41,54,37,53,49,66,63,72,68,72,82,61,41,57,70,48,90,61,57,55
1818,122.6999969,-18.39999962,40,54,36,54,50,69,63,73,68,72,84,61,44,58,72,47,92,63,58,56
1819,122.75,-18.39999962,41,54,37,54,52,70,62,74,67,71,84,62,46,58,70,46,92,64,59,55
1820,122.8000031,-18.39999962,39,54,37,55,53,72,62,75,65,68,82,64,47,60,70,46,95,62,59,51
1821,122.8499985,-18.39999962,41,54,35,54,53,73,62,77,66,67,80,63,48,62,69,45,93,60,55,52
1822,122.0500031,-18.35000038,27,42,22,46,40,47,49,59,54,69,76,55,32,41,60,36,73,52,45,49
1823,122.0999985,-18.35000038,28,42,25,46,41,47,48,60,58,71,76,55,34,41,63,37,74,55,47,48
1824,122.1500015,-18.35000038,28,42,27,47,42,47,49,62,58,71,76,57,36,42,64,38,78,56,48,52
1825,122.1999969,-18.35000038,30,43,30,49,42,49,49,62,59,72,77,58,36,44,64,40,77,57,50,52
1826,122.25,-18.35000038,32,45,30,49,43,52,49,61,59,73,77,57,36,45,63,41,79,56,50,52
1827,122.3000031,-18.35000038,33,48,32,49,44,54,51,64,60,73,78,58,36,45,66,43,81,57,49,53
1828,122.3499985,-18.35000038,34,48,30,48,44,57,54,65,62,75,78,58,39,47,68,44,84,58,48,52
1829,122.4000015,-18.35000038,36,49,31,51,45,56,55,70,62,75,77,57,40,48,68,44,85,60,50,53
1830,122.4499969,-18.35000038,36,52,33,50,47,61,55,70,63,77,83,58,43,50,68,45,89,62,53,54
1831,122.5,-18.35000038,38,52,32,52,47,61,58,71,66,78,85,59,42,52,68,45,88,64,53,53
1832,122.5500031,-18.35000038,40,55,33,53,49,64,59,72,66,76,85,63,41,56,72,50,90,65,56,54
1833,122.5999985,-18.35000038,38,56,36,54,50,64,60,71,67,74,83,63,41,57,71,51,91,63,57,57
1834,122.6500015,-18.35000038,40,55,38,55,51,68,63,72,70,73,83,62,42,58,73,50,93,62,58,58
1835,122.6999969,-18.35000038,40,55,38,54,52,71,65,75,70,73,84,62,46,58,73,48,92,64,58,58
1836,122.75,-18.35000038,41,55,37,55,53,74,65,76,68,73,85,63,48,61,73,46,92,63,60,57
1837,122.8000031,-18.35000038,39,55,37,57,54,72,63,79,68,72,84,63,49,61,74,46,95,63,60,56
1838,122.8499985,-18.35000038,41,55,35,59,55,74,62,78,68,70,80,64,50,62,72,47,95,63,60,54
1839,122.1500015,-18.29999924,30,44,28,49,43,47,48,62,59,74,78,57,36,43,65,42,80,57,50,53
1840,122.1999969,-18.29999924,30,44,30,49,42,50,49,61,59,74,78,57,36,44,65,41,80,57,50,52
1841,122.25,-18.29999924,34,45,31,49,44,52,49,61,58,75,78,56,35,44,64,43,81,60,49,51
1842,122.3000031,-18.29999924,36,46,30,48,44,55,49,63,61,75,79,58,36,46,67,43,83,60,49,52
1843,122.3499985,-18.29999924,36,48,30,47,44,52,49,65,62,77,79,57,38,47,66,44,85,62,48,53
1844,122.4000015,-18.29999924,36,50,31,47,45,54,52,68,63,79,79,56,39,49,66,43,85,62,49,52
1845,122.4499969,-18.29999924,38,51,33,51,47,59,56,71,64,79,83,59,40,51,68,46,86,64,51,55
1846,122.5,-18.29999924,38,52,33,52,49,63,57,71,66,79,85,60,42,55,70,47,89,66,54,57
1847,122.5500031,-18.29999924,39,54,33,53,50,64,59,72,66,77,83,63,41,58,74,51,92,66,56,58
1848,122.5999985,-18.29999924,40,57,36,55,52,66,60,72,69,75,84,63,41,58,75,52,95,63,58,58
1849,122.6500015,-18.29999924,39,56,37,59,54,70,64,73,71,75,84,64,45,60,77,50,94,64,58,59
1850,122.6999969,-18.29999924,40,56,38,59,54,72,65,74,69,76,84,62,46,59,77,49,93,63,59,60
1851,122.75,-18.29999924,40,56,38,60,53,74,65,79,68,74,85,64,47,61,76,47,92,64,60,60
1852,122.8000031,-18.29999924,41,56,36,58,56,77,64,81,68,72,83,64,48,60,75,46,93,63,60,58
1853,122.8499985,-18.29999924,41,55,35,60,58,77,65,81,69,70,82,63,49,61,75,46,94,64,60,57
1854,122.1999969,-18.25,33,41,33,49,44,51,47,62,59,77,78,56,36,46,66,41,80,59,49,51
1855,122.25,-18.25,35,44,31,46,42,49,47,62,60,76,76,56,34,45,66,43,81,59,48,51
1856,122.3000031,-18.25,36,46,30,45,42,49,47,60,60,74,73,54,32,44,63,42,77,56,44,50
1857,122.3499985,-18.25,36,46,30,45,41,49,47,60,60,73,73,54,32,45,63,42,78,55,44,49
1858,122.4000015,-18.25,38,47,31,45,40,49,49,63,61,74,73,55,34,45,63,44,79,57,45,50
1859,122.4499969,-18.25,38,50,31,48,43,53,52,67,62,76,75,56,36,47,65,45,79,57,45,54
1860,122.5,-18.25,38,51,33,51,48,57,56,71,64,79,80,60,40,56,69,48,84,64,53,59
1861,122.5500031,-18.25,37,53,33,54,50,67,58,72,68,77,84,61,42,57,74,51,90,63,55,60
1862,122.5999985,-18.25,40,55,36,58,52,70,63,73,69,78,84,62,45,59,77,50,94,65,58,60
1863,122.6500015,-18.25,40,56,38,60,55,73,64,75,71,78,85,63,46,59,77,49,94,65,59,59
1864,122.6999969,-18.25,40,57,40,61,54,74,65,77,69,75,85,65,47,60,77,49,93,63,59,60
1865,122.75,-18.25,40,55,39,63,57,74,66,80,69,75,85,66,48,60,77,48,93,65,60,60
1866,122.8000031,-18.25,41,55,38,63,57,77,67,82,68,74,84,64,49,60,77,47,91,66,61,60
1867,122.8499985,-18.25,41,54,37,63,59,81,66,82,69,71,82,65,48,60,74,47,95,66,62,58
1868,122.25,-18.20000076,33,45,31,46,41,47,47,58,59,74,74,52,30,45,61,40,75,55,41,49
1869,122.3000031,-18.20000076,33,42,31,46,40,47,48,60,58,71,72,52,29,46,60,41,72,54,40,47
1870,122.3499985,-18.20000076,34,45,31,45,40,47,49,61,60,69,71,53,30,46,61,41,72,53,40,46
1871,122.4000015,-18.20000076,35,45,31,44,42,46,48,61,59,73,70,54,34,46,65,39,74,55,43,47
1872,122.4499969,-18.20000076,36,48,32,44,43,48,50,61,59,74,74,54,33,46,66,39,77,54,43,51
1873,122.5,-18.20000076,37,50,33,48,48,53,54,68,61,75,75,56,34,51,67,42,79,58,46,54
1874,122.5500031,-18.20000076,37,52,33,51,47,59,57,71,63,76,80,59,38,55,71,45,80,60,53,57
1875,122.5999985,-18.20000076,40,55,37,57,50,71,63,76,70,79,83,64,45,58,78,49,93,65,58,60
1876,122.6500015,-18.20000076,40,57,39,60,56,73,64,76,69,78,84,64,46,61,79,49,93,64,61,60
1877,122.6999969,-18.20000076,39,57,39,63,57,76,64,77,69,77,85,65,47,60,78,49,93,65,61,61
1878,122.75,-18.20000076,40,57,40,63,57,76,67,81,69,75,84,64,47,60,77,50,94,64,62,62
1879,122.8000031,-18.20000076,40,55,40,63,57,79,68,83,67,75,83,64,48,60,76,50,93,67,62,61
1880,122.8499985,-18.20000076,41,54,37,63,58,82,68,86,68,74,84,65,50,60,77,48,93,67,63,60
1881,122.3499985,-18.14999962,33,40,33,45,39,47,48,59,56,73,69,52,29,45,62,39,70,53,40,47
1882,122.4000015,-18.14999962,34,39,33,45,39,46,49,59,57,73,69,53,30,46,64,39,69,53,41,47
1883,122.4499969,-18.14999962,35,44,33,45,40,47,53,59,58,74,72,53,32,48,64,38,72,54,44,51
1884,122.5,-18.14999962,36,50,34,47,42,50,55,60,58,74,73,56,34,51,65,41,75,58,45,54
1885,122.5500031,-18.14999962,37,54,34,49,48,56,55,68,61,74,75,59,37,56,67,45,78,60,50,55
1886,122.5999985,-18.14999962,40,53,38,54,51,66,60,74,68,78,82,61,43,58,76,47,88,62,56,60
1887,122.6500015,-18.14999962,40,57,38,60,53,73,65,77,68,77,84,64,45,61,77,51,92,65,61,60
1888,122.6999969,-18.14999962,39,58,40,62,56,76,66,79,68,77,84,63,45,61,78,51,93,65,62,60
1889,122.75,-18.14999962,41,57,41,64,57,78,69,83,68,76,84,65,46,61,79,50,95,65,62,63
1890,122.8000031,-18.14999962,40,57,39,65,59,82,72,85,68,75,83,65,47,59,79,50,94,66,63,61
1891,122.8499985,-18.14999962,40,55,37,64,58,85,72,84,68,73,84,66,49,61,80,48,95,66,64,60
1892,122.4000015,-18.10000038,34,40,36,46,42,49,49,58,56,69,70,51,32,46,65,40,69,52,41,47
1893,122.4499969,-18.10000038,34,42,34,47,43,48,51,59,56,72,71,54,33,48,65,40,70,54,42,49
1894,122.5,-18.10000038,35,45,34,47,44,50,54,60,56,73,71,54,35,52,66,41,73,58,46,54
1895,122.5500031,-18.10000038,36,51,36,50,47,54,55,63,57,78,74,56,38,54,69,45,78,58,49,55
1896,122.5999985,-18.10000038,39,53,36,55,52,63,59,71,64,79,76,59,43,58,70,46,82,61,52,59
1897,122.6500015,-18.10000038,39,55,39,59,53,72,63,77,68,78,82,60,45,58,77,51,90,64,62,60
1898,122.6999969,-18.10000038,40,57,40,61,56,76,67,78,66,77,85,65,47,61,78,51,92,66,63,61
1899,122.75,-18.10000038,40,58,40,65,58,80,71,83,67,77,83,65,46,62,78,50,92,64,64,62
1900,122.8000031,-18.10000038,40,58,39,65,57,83,73,84,68,77,82,67,46,60,80,50,96,68,64,62
1901,122.8499985,-18.10000038,40,57,38,63,57,85,75,83,69,75,82,65,48,60,80,50,96,67,64,61
1902,122.4000015,-18.04999924,34,41,37,47,44,50,50,56,57,68,72,51,32,46,67,39,70,53,42,48
1903,122.4499969,-18.04999924,34,40,37,48,43,49,51,58,58,70,72,51,34,48,67,40,71,56,42,49
1904,122.5,-18.04999924,34,45,36,49,45,51,55,60,56,72,70,53,36,52,67,44,73,57,46,54
1905,122.5500031,-18.04999924,35,48,36,50,46,55,55,64,57,75,73,57,40,55,70,44,77,60,47,55
1906,122.5999985,-18.04999924,38,53,35,55,49,63,57,69,61,74,73,60,41,57,71,47,82,60,53,60
1907,122.6500015,-18.04999924,38,55,39,58,53,70,61,74,64,77,78,60,44,59,75,47,87,61,59,62
1908,122.6999969,-18.04999924,40,58,41,63,56,76,65,77,66,77,84,60,46,61,78,52,91,64,63,62
1909,122.75,-18.04999924,41,59,41,64,57,81,74,82,67,78,83,64,47,62,78,52,94,66,64,63
1910,122.8000031,-18.04999924,39,58,41,66,57,83,73,84,67,78,81,67,46,61,80,52,97,69,66,63
1911,122.8499985,-18.04999924,40,58,40,63,57,85,73,83,69,77,81,67,47,60,79,51,95,70,66,64
1912,122.1999969,-18,34,43,33,47,43,45,46,56,53,71,69,52,27,44,62,39,72,52,44,47
1913,122.4000015,-18,33,42,34,47,45,51,52,59,53,71,72,51,34,49,68,40,70,51,42,49
1914,122.4499969,-18,33,43,35,49,43,51,52,59,58,74,70,53,33,51,67,40,72,54,42,50
1915,122.5,-18,33,46,35,50,46,53,55,61,58,75,70,54,36,54,68,44,75,57,45,53
1916,122.5500031,-18,35,48,36,52,48,58,56,63,60,72,70,57,41,55,71,46,78,57,49,57
1917,122.5999985,-18,38,53,37,56,49,61,57,65,59,72,74,59,42,57,72,46,81,58,49,60
1918,122.6500015,-18,39,56,39,57,50,68,59,70,62,75,71,61,42,59,74,49,83,61,60,63
1919,122.6999969,-18,39,58,41,64,54,75,62,76,66,78,81,60,46,59,78,52,89,63,65,63
1920,122.75,-18,40,59,43,64,57,82,74,81,67,79,82,65,48,62,77,55,94,67,66,62
1921,122.8000031,-18,38,59,44,63,57,83,74,84,67,78,81,66,48,61,81,56,97,71,66,62
1922,122.8499985,-18,37,58,40,64,58,88,74,81,68,75,80,66,49,61,79,56,96,73,67,64
1923,122.25,-17.95000076,34,40,32,47,41,44,45,54,49,71,66,48,26,43,62,43,72,48,44,47
1924,122.3000031,-17.95000076,34,41,32,48,41,47,46,56,50,71,67,48,28,46,61,44,73,45,43,47
1925,122.3499985,-17.95000076,33,43,34,48,41,48,48,56,50,70,70,51,30,47,67,43,73,46,42,49
1926,122.4000015,-17.95000076,33,43,34,47,44,51,51,58,52,72,71,52,33,49,68,43,70,52,41,48
1927,122.4499969,-17.95000076,33,43,35,47,43,51,56,60,55,74,72,53,32,51,66,44,74,53,44,54
1928,122.5,-17.95000076,33,46,32,49,46,54,56,62,57,75,72,55,36,55,69,45,78,56,46,55
1929,122.5500031,-17.95000076,37,49,34,51,49,59,55,64,59,73,72,56,39,56,71,47,81,56,49,57
1930,122.5999985,-17.95000076,42,54,35,55,48,63,55,65,60,72,73,58,40,57,71,49,81,57,52,59
1931,122.6500015,-17.95000076,42,56,43,56,51,68,57,69,60,76,72,61,42,58,73,51,83,59,57,62
1932,122.6999969,-17.95000076,42,59,44,66,54,76,68,77,67,78,79,61,46,60,76,53,91,65,67,63
1933,122.75,-17.95000076,43,60,46,65,58,82,74,79,67,78,81,64,51,62,77,55,93,68,66,63
1934,122.8000031,-17.95000076,41,60,44,62,58,86,74,81,68,77,80,66,50,61,79,56,94,71,67,61
1935,122.8499985,-17.95000076,40,59,42,61,58,88,74,80,69,76,80,68,50,61,81,57,94,75,68,62
1936,122.25,-17.89999962,33,44,32,48,42,48,47,54,51,71,68,47,26,44,61,43,70,47,46,47
1937,122.3000031,-17.89999962,33,43,31,49,40,48,46,53,49,70,69,47,26,45,63,44,69,43,44,49
1938,122.3499985,-17.89999962,32,43,33,49,40,48,48,56,51,72,70,49,29,46,65,42,68,46,44,49
1939,122.4000015,-17.89999962,32,44,33,47,39,50,50,58,53,72,70,55,32,49,65,43,73,51,42,51
1940,122.4499969,-17.89999962,35,47,33,46,43,54,57,60,54,74,71,56,35,52,68,46,75,53,45,55
1941,122.5,-17.89999962,38,50,33,47,46,58,57,64,58,75,71,56,38,55,70,49,79,55,47,56
1942,122.5500031,-17.89999962,40,51,35,51,48,59,55,64,58,74,73,56,40,57,71,49,81,57,52,58
1943,122.5999985,-17.89999962,41,55,37,55,48,62,55,64,63,71,71,58,40,58,73,52,82,57,53,60
1944,122.6500015,-17.89999962,43,59,46,61,50,68,58,66,63,75,72,59,43,58,74,51,83,60,58,63
1945,122.6999969,-17.89999962,43,59,48,66,53,76,70,74,68,79,78,61,47,60,75,55,91,66,66,63
1946,122.75,-17.89999962,44,60,48,66,58,84,74,77,69,79,82,66,51,61,77,57,92,69,66,62
1947,122.8000031,-17.89999962,42,62,46,64,59,87,74,80,70,78,82,65,52,61,79,59,93,72,68,64
1948,122.8499985,-17.89999962,41,61,44,62,58,90,73,82,72,77,81,69,54,60,79,57,92,74,70,63
1949,122.25,-17.85000038,37,47,31,48,41,48,49,53,52,71,70,48,26,46,64,43,72,48,46,49
1950,122.3000031,-17.85000038,37,48,32,48,43,48,51,54,53,70,73,49,28,46,65,42,70,47,44,50
1951,122.3499985,-17.85000038,36,49,34,48,40,50,55,57,54,73,72,54,31,48,67,45,71,51,45,53
1952,122.4000015,-17.85000038,37,49,33,47,43,55,55,58,54,73,70,54,36,50,68,46,74,56,44,56
1953,122.4499969,-17.85000038,40,49,33,47,45,59,56,61,57,74,71,56,37,54,69,49,78,56,46,57
1954,122.5,-17.85000038,41,53,35,51,45,59,58,63,59,73,69,55,39,55,70,52,81,56,47,57
1955,122.5500031,-17.85000038,42,53,38,53,45,60,56,63,62,73,70,56,39,55,70,50,83,56,53,59
1956,122.5999985,-17.85000038,43,58,43,61,47,63,57,62,62,73,72,57,42,55,72,50,84,55,55,62
1957,122.6500015,-17.85000038,43,61,50,65,47,69,63,66,66,75,72,60,44,59,73,51,85,60,60,63
1958,122.6999969,-17.85000038,44,60,50,67,51,76,70,73,71,80,75,61,49,59,73,57,90,66,64,63
1959,122.75,-17.85000038,45,62,49,67,62,87,74,76,70,81,80,66,54,59,78,57,95,71,68,63
1960,122.8000031,-17.85000038,45,63,50,66,60,88,74,82,71,78,82,66,52,59,79,58,95,76,69,64
1961,122.8499985,-17.85000038,44,63,47,64,57,89,75,82,73,76,82,68,51,58,79,57,92,75,70,64
1962,122.1999969,-17.79999924,39,51,36,49,40,51,53,53,53,74,70,54,39,53,68,49,83,61,51,55
1963,122.25,-17.79999924,40,51,35,50,39,51,55,57,53,75,70,52,35,50,67,47,80,58,50,56
1964,122.3000031,-17.79999924,40,52,35,50,40,49,56,56,55,75,72,53,35,51,69,47,79,57,50,55
1965,122.3499985,-17.79999924,40,52,34,50,43,54,56,61,56,75,74,56,37,51,69,47,79,57,47,57
1966,122.4000015,-17.79999924,41,52,37,48,44,57,57,60,57,76,74,55,40,53,70,50,78,58,50,58
1967,122.4499969,-17.79999924,41,53,38,53,45,59,57,64,61,75,71,55,40,54,70,53,81,58,51,58
1968,122.5,-17.79999924,41,54,40,55,46,61,57,63,62,72,69,55,39,55,71,53,83,57,54,58
1969,122.5500031,-17.79999924,42,56,43,59,47,61,58,62,63,72,67,57,41,55,72,51,83,56,55,60
1970,122.5999985,-17.79999924,42,60,49,64,47,63,59,62,63,72,69,59,43,57,73,50,84,58,58,63
1971,122.6500015,-17.79999924,44,59,53,64,51,73,67,68,65,78,71,58,44,59,73,53,87,62,59,62
1972,122.6999969,-17.79999924,44,62,52,67,54,82,71,72,70,82,78,61,48,59,74,58,93,67,63,63
1973,122.75,-17.79999924,45,62,51,67,58,88,74,77,72,80,82,65,52,58,78,57,96,73,69,63
1974,122.8000031,-17.79999924,44,62,50,66,58,88,76,80,72,81,82,66,53,58,79,58,95,77,68,64
1975,122.8499985,-17.79999924,43,63,50,65,57,89,76,82,70,77,83,67,51,58,81,57,96,78,68,63
1976,122.1999969,-17.75,41,52,42,52,40,49,54,52,55,74,73,55,44,56,73,55,88,65,54,57
1977,122.25,-17.75,41,52,40,53,41,52,56,56,55,75,73,55,42,54,71,53,87,65,53,58
1978,122.3000031,-17.75,40,52,41,53,42,55,57,58,57,75,74,55,41,55,71,55,86,64,54,58
1979,122.3499985,-17.75,41,53,41,54,42,59,59,63,57,77,72,56,42,55,71,54,86,62,54,58
1980,122.4000015,-17.75,41,54,41,55,44,60,60,65,60,75,72,55,43,56,72,55,86,61,55,58
1981,122.4499969,-17.75,41,55,43,54,47,62,58,63,63,77,71,56,42,56,73,54,87,60,56,58
1982,122.5,-17.75,43,57,48,58,47,63,59,62,67,77,70,55,43,56,72,53,87,60,54,59
1983,122.5500031,-17.75,44,59,49,64,49,64,61,62,66,73,68,57,44,57,74,53,86,59,56,61
1984,122.5999985,-17.75,44,61,54,65,51,69,65,64,64,75,70,58,45,58,74,55,89,63,58,63
1985,122.6500015,-17.75,43,63,54,67,53,77,69,67,66,79,75,60,46,59,74,56,93,65,62,63
1986,122.6999969,-17.75,42,63,52,66,61,85,73,75,70,82,83,63,52,62,78,61,96,70,69,62
1987,122.75,-17.75,45,63,54,65,60,88,75,76,73,81,86,65,51,59,78,62,97,74,70,62
1988,122.8000031,-17.75,42,63,52,64,60,87,77,78,73,81,87,65,50,59,79,59,97,75,70,63
1989,122.8499985,-17.75,40,65,51,63,58,89,75,81,71,79,87,65,50,58,81,59,96,78,70,63
1990,122.1999969,-17.70000076,39,53,46,55,40,50,57,53,56,71,73,56,47,61,75,57,93,68,59,57
1991,122.25,-17.70000076,39,53,46,54,42,53,56,56,58,71,74,58,48,60,73,57,92,67,58,58
1992,122.3000031,-17.70000076,39,54,46,57,44,58,56,58,58,75,73,59,46,58,73,57,89,64,59,58
1993,122.3499985,-17.70000076,40,55,47,58,44,63,60,64,60,78,74,59,46,57,73,58,89,64,60,58
1994,122.4000015,-17.70000076,41,55,49,57,46,67,63,65,64,76,73,59,45,59,74,58,89,63,59,58
1995,122.4499969,-17.70000076,41,58,48,59,48,66,63,66,67,78,74,57,44,59,74,56,89,63,59,58
1996,122.5,-17.70000076,41,56,48,63,50,64,64,64,67,78,73,58,46,59,74,55,90,62,59,62
1997,122.5500031,-17.70000076,42,59,52,66,51,64,67,63,66,76,70,57,46,60,75,56,89,61,60,62
1998,122.5999985,-17.70000076,42,60,54,66,54,73,70,66,67,80,74,58,46,62,75,56,93,66,61,62
1999,122.6500015,-17.70000076,42,62,57,67,57,83,72,74,69,81,78,60,49,62,75,58,93,66,62,64
2000,122.6999969,-17.70000076,42,63,58,65,60,84,73,75,71,80,85,63,52,63,81,61,96,71,69,63
2001,122.75,-17.70000076,43,64,55,64,60,85,76,76,73,82,88,66,52,63,81,64,98,75,70,64
2002,122.8000031,-17.70000076,42,64,55,63,59,89,77,76,72,79,89,64,53,62,81,61,98,75,70,64
2003,122.8499985,-17.70000076,41,63,52,62,59,88,75,77,72,80,91,62,53,60,82,60,99,77,70,64
2004,122.1999969,-17.64999962,40,54,50,58,44,53,56,55,57,72,76,57,48,62,77,59,97,69,60,57
2005,122.25,-17.64999962,40,54,49,55,45,56,57,58,58,72,75,59,48,62,75,58,98,69,61,57
2006,122.3000031,-17.64999962,41,54,50,55,46,60,61,59,61,76,75,61,49,62,75,58,93,67,61,58
2007,122.3499985,-17.64999962,41,56,51,59,48,65,64,64,62,78,75,60,47,64,76,59,90,67,60,59
2008,122.4000015,-17.64999962,41,56,50,61,49,68,66,66,64,79,75,61,47,64,75,58,91,66,59,60
2009,122.4499969,-17.64999962,42,55,51,63,50,67,66,66,66,76,75,62,47,61,76,59,89,64,57,60
2010,122.5,-17.64999962,42,57,51,66,53,65,67,65,66,74,74,62,48,60,75,59,90,64,59,61
2011,122.5500031,-17.64999962,42,58,56,68,53,68,69,67,67,76,73,61,48,61,77,60,90,64,60,61
2012,122.5999985,-17.64999962,43,63,56,67,55,77,72,69,70,79,74,62,48,63,76,59,89,66,60,63
2013,122.6500015,-17.64999962,43,63,58,69,57,80,72,73,72,80,82,62,50,63,76,60,95,67,62,65
2014,122.6999969,-17.64999962,43,64,57,67,57,80,74,71,72,81,86,61,50,62,78,60,97,69,67,64
2015,122.75,-17.64999962,44,64,55,64,61,84,76,73,72,80,90,63,53,62,81,65,99,73,70,64
2016,122.8000031,-17.64999962,43,65,54,62,59,88,75,76,71,80,91,62,53,62,81,64,99,75,70,64
2017,122.8499985,-17.64999962,45,63,53,61,59,88,77,76,72,80,91,63,53,61,79,61,101,76,70,65
2018,122.1999969,-17.60000038,42,51,52,57,51,59,62,58,59,74,77,58,49,66,76,62,101,70,62,58
2019,122.25,-17.60000038,43,53,52,60,49,61,64,59,60,76,78,58,50,66,76,61,102,69,62,59
2020,122.3000031,-17.60000038,42,54,53,60,49,65,65,62,62,77,79,61,50,67,75,60,98,69,62,59
2021,122.3499985,-17.60000038,42,55,54,61,50,67,67,64,64,76,78,62,46,63,77,60,95,67,60,59
2022,122.4000015,-17.60000038,42,55,52,62,52,66,66,66,67,76,78,62,47,63,76,59,94,67,59,60
2023,122.4499969,-17.60000038,42,57,53,66,55,65,69,67,68,76,78,64,48,62,76,60,94,65,61,62
2024,122.5,-17.60000038,42,58,55,68,54,70,72,68,69,76,75,63,47,62,76,59,93,66,60,62
2025,122.5500031,-17.60000038,42,58,56,67,57,72,75,69,71,80,75,62,47,63,77,59,93,66,59,62
2026,122.5999985,-17.60000038,42,62,58,66,57,76,72,72,72,80,78,62,50,63,77,59,94,68,62,65
2027,122.6500015,-17.60000038,43,62,58,67,59,79,73,73,73,81,81,60,49,62,75,60,96,68,64,64
2028,122.6999969,-17.60000038,43,64,57,68,57,81,75,72,72,81,86,61,51,62,77,66,97,71,67,64
2029,122.75,-17.60000038,43,64,54,65,59,82,77,72,70,82,87,61,53,62,78,69,101,72,68,64
2030,122.8000031,-17.60000038,44,63,53,62,59,85,76,75,71,80,88,62,52,62,79,66,101,73,69,64
2031,122.8499985,-17.60000038,45,63,55,61,59,87,78,76,71,80,91,63,53,60,78,65,103,73,71,65
2032,122.1500015,-17.54999924,43,49,51,55,50,56,63,62,61,74,81,57,48,64,77,62,95,71,59,59
2033,122.1999969,-17.54999924,43,49,53,57,50,60,67,64,64,77,81,58,49,65,76,61,100,70,61,59
2034,122.25,-17.54999924,42,51,53,59,53,64,68,70,64,78,81,58,50,65,77,62,100,70,62,59
2035,122.3000031,-17.54999924,43,52,53,63,53,69,69,71,64,79,82,61,49,66,76,63,100,70,63,61
2036,122.3499985,-17.54999924,43,53,53,65,52,70,69,69,67,79,79,62,49,66,74,63,100,70,61,61
2037,122.4000015,-17.54999924,44,56,53,67,55,69,68,68,72,77,78,63,48,65,74,59,97,67,61,61
2038,122.4499969,-17.54999924,44,56,53,67,54,70,73,68,73,76,79,64,47,65,75,61,98,67,60,62
2039,122.5,-17.54999924,44,57,55,68,55,76,76,69,74,76,79,62,49,65,76,61,97,67,60,63
2040,122.5500031,-17.54999924,44,58,57,67,55,77,75,71,74,82,79,62,49,65,77,63,100,67,61,64
2041,122.5999985,-17.54999924,44,61,58,64,59,78,73,74,76,85,83,61,49,65,77,63,101,70,67,65
2042,122.6500015,-17.54999924,45,63,56,67,58,80,76,73,75,83,83,60,50,63,77,65,101,70,68,65
2043,122.6999969,-17.54999924,45,63,55,64,58,81,76,73,73,83,87,58,52,65,76,69,101,72,69,65
2044,122.75,-17.54999924,43,63,54,63,60,83,75,72,72,82,88,58,52,63,80,71,101,72,70,65
2045,122.8000031,-17.54999924,45,64,54,63,59,84,78,75,70,81,89,62,52,62,78,69,100,73,70,65
2046,122.8499985,-17.54999924,46,65,55,62,58,86,78,77,70,81,88,62,53,61,79,67,101,73,70,66
2047,122.1500015,-17.5,43,48,52,55,50,56,65,61,64,73,81,56,47,63,78,64,95,70,60,58
2048,122.1999969,-17.5,44,49,52,59,51,60,68,65,66,75,81,57,47,65,78,63,96,70,60,59
2049,122.25,-17.5,44,51,53,61,53,65,68,68,68,80,82,58,47,67,78,63,98,70,61,58
2050,122.3000031,-17.5,44,52,52,65,54,70,70,69,70,81,83,58,47,68,76,62,100,70,61,60
2051,122.3499985,-17.5,44,54,52,65,53,69,71,70,72,81,79,60,48,68,76,65,102,69,63,62
2052,122.4000015,-17.5,44,53,53,67,53,72,71,70,75,81,80,61,48,67,76,64,101,67,64,63
2053,122.4499969,-17.5,44,54,53,68,55,77,76,70,75,83,78,61,47,66,76,64,103,67,63,63
2054,122.5,-17.5,44,56,55,66,55,77,77,71,75,83,81,62,48,65,75,65,102,67,63,64
2055,122.5500031,-17.5,44,58,57,66,57,79,74,73,76,84,82,59,48,66,75,65,103,67,65,66
2056,122.5999985,-17.5,45,59,57,65,58,80,75,74,78,86,84,60,49,65,76,65,104,70,68,65
2057,122.6500015,-17.5,45,62,58,67,57,79,75,74,76,84,83,59,51,64,77,66,102,70,68,65
